x,y,title,cluster
4.718349124591046,0.44416254185716203,Mi Guitarra - Remasterizado,9
4.125288787613962,-0.34637401028154985,Practicante - Remasterizado,3
3.636652554754443,-1.1274286846259947,Toda Alma - Remasterizado,3
2.305288621716779,-1.1420660625959511,L'amour Au Clair De Lune,10
3.7191891573396396,-1.2224007850382508,No Me Olvides - Remasterizado,8
3.0938592382083865,-0.7136756219710129,Como una Flor - Remasterizado,8
4.663909766274289,-0.9184941459114639,Sketch,9
2.555429274504898,-2.303851609068966,Sin Amor - Remasterizado,5
4.455981283658546,-0.05117405695933266,Flor Marchita - Remasterizado,9
3.915435213903703,-0.3816762923494258,Entrerriana - Remasterizado,3
4.116421931713314,-0.8264353872439245,Pobre Cotorro - Remasterizado,3
2.5548254857955164,-1.0156251043140248,Mirage,10
3.4139631035251656,-1.2801925452178124,Un Placer - Remasterizado,3
2.2302861456436673,-2.181906250149533,Le Tango Neurasthénique,20
4.062183601237906,-0.6999048606239947,Pobre Madrecita - Remasterizado,3
3.7262310840561335,-0.7458292824515061,Primera Ilusión - Remasterizado,3
1.7025305771144454,-2.498990339463704,Elle Vendait Des P'tits Gateaux,10
3.536072195638028,-1.0180705361529914,Cap Polonio - Remasterizado,3
2.5057084084184433,-1.3023877005237918,Mes Parents Sont Venus Me Chercher,10
2.895843047109576,-1.1037031562788084,De Mil Amores - Remasterizado,2
4.905817679204541,-0.2307827209484592,Cachonguita - Remasterizado,9
2.3581912845200175,-1.1564697500131143,L'enfer,3
4.388250383310805,-0.838570811313901,Metejón - Remasterizado,3
4.218748982776271,-0.5705177489962092,Remembranza - Remasterizado,3
1.2315026974146128,-0.6661544862824611,Graphite,3
2.2101335885071833,-2.528140634612598,Méfiez Vous D'anatole,10
4.381971171555809,-0.6669842192739572,Ensueño de Oro - Remasterizado,3
4.630651553701444,-0.2951799431234214,El Huerfano - Remasterizado,9
2.853201656708583,-0.9199221637765627,J'en Ai Marre,2
3.701119730611625,-0.46667934517673254,Nostalgia - Remasterizado,3
2.2546327115586964,-2.3346296704978977,Monigote - Remasterizado,5
3.643659612040318,-0.9169639062045218,El Beso de la Muerte - Remasterizado,3
2.06542203224725,-2.140499989944012,Le Petit Amant,10
5.122189100824357,0.2557298864032434,Recuerdo Criollo - Remasterizado,9
3.1159276893158236,-0.9671701534863255,Despedida - Remasterizado,8
1.6871990702160502,-0.9022207758474162,Car Loans,3
4.803906037303081,0.30975046717441573,La Muchacha - Remasterizado,9
4.622824031898518,-0.7059433057221378,Pobre Gaucho - Remasterizado,9
3.3655992582259007,-0.6439585122410195,El Poder de Tus Ojos - Remasterizado,2
4.221261698440784,-1.0234147292974807,Pobre China - Remasterizado,3
2.511239272905484,-1.4150272881550794,Antoine,10
2.380297984556213,-2.067178133608532,Sur La Pointe Des Pieds,20
1.65246255786813,-1.6089919419163647,Weather Bird,3
2.0810873193719246,-0.2666001106721127,Nobody Knows You When You're Down and Out,2
2.759252897441803,-0.039934929774716646,'Tain't Nobody's Bizness If I Do,8
1.2669800779363265,-1.2920219640970376,Ain't Misbehavin',10
1.5186970059726093,-1.4127577320055595,Send Me to the 'Lectric Chair,10
2.283351752631039,-1.0203953579914802,Need a Little Sugar in My Bowl,8
1.8011888484956138,-0.5913911566323311,Young Woman's Blues,10
1.9821925003168726,-1.2073270881764653,"Empty Bed Blues, Pt. 1",10
2.4678394049030166,-0.10843926134713772,St. Louis Blues (with Louis Armstrong),2
2.081834667472834,-1.1959313862594763,Me and My Gin,10
2.5618064043170743,-0.9570534819970494,Baby Won't You Please Come Home,10
1.884635414396757,-0.6616741123380369,Careless Love,10
2.9595935007659726,0.05270921351387384,St. Louis Blues,2
1.9590261460289227,-1.2515670324494172,Snake Rag,3
2.1826589015045705,-0.4574687099737007,Backwater Blues,2
2.7575428491883436,-0.41289405646088023,Down Hearted Blues,3
1.7159244845428425,-1.3873458264817482,Gimme a Pigfoot and a Bottle of Beer,20
3.2808760434653137,-0.509162364761686,Chimes Blues,3
2.1093340331597386,-0.7306383834643521,I've Got The World On A String,10
3.2006119712898897,-0.6418980048794495,Sobbin' Hearted Blues,2
2.5428325638468685,-0.9409670405984991,Muggles,10
1.9304054597446854,-0.978676395047674,Lazy River,20
2.971532759807964,-0.2793861843119217,Work House Blues,2
2.681453567233162,-0.4178892171761513,Pickin' On Your Baby,2
1.7450342630622542,-1.3515573464591806,Preachin' the Blues,10
2.462646219807325,-0.6825132399686081,You've Been a Good Old Wagon,10
2.4838224145094516,-0.6156175395309404,West End Blues,3
2.5723905273603873,-0.8280261502218558,Long Old Road,10
2.190776036911112,-0.3185993581519938,Tears,3
1.5326527031677901,-1.5602321153180418,There'll Be a Hot Time in the Old Town Tonight,20
2.0575412991000634,-1.681559123482396,Everybody Loves My Baby,20
1.8443346602959636,-1.672579337310075,I'm A Ding Dong Daddy,3
2.440837593436047,-1.3379442104858286,Black Mountain Blues,10
1.64859942915825,-1.8687891653116706,Blue Yodel No. 9,10
1.3614356812298665,-3.0386762813091,A Monday Date,10
1.8951793225588986,-1.7597061184995888,Beau Koo Jack,3
2.228299808034122,-1.5317707981918933,"Empty Bed Blues, Pt. 2",10
1.8338354152746565,-1.341006582353843,Heebie Jeebies,10
2.897363905531897,-0.3917509751716815,Song of the Islands,3
1.7746959819385806,-1.667916430078578,Naughty Man,10
2.340381423163271,-1.948769044096861,Hotter Than That,3
1.4286523582207182,-1.9252772850876654,Potato Head Blues,10
2.281575744622434,-1.1348504523558545,Gut Bucket Blues,3
3.046554004182844,-0.8103420318749934,Skid-Dat-De-Dat,3
2.104382971188499,-1.2694308349128969,Chicago Breakdown,3
2.230164908370197,-1.4860020671740584,Anybody Here Want to Try My Cabbage?,20
2.074740838407876,-1.628042080308234,Stardust,10
1.4649818969897646,-1.31946433992096,No One Else But You,1
3.159997377054786,-0.5535555628230021,Texas Moaner Blues - 78rpm Version,3
2.0636965367067805,-1.3392976905029077,Sweethearts On Parade,10
2.4981736167732334,-0.665162156770207,When You're Smiling - Non Vocal Take,3
1.8241337065382761,-1.2244777937126134,Basin Street Blues - rec. 1928,5
2.1466133412878277,-0.7598886598365352,When Your Lover Has Gone,20
1.8389309649742867,-2.2997327299007013,Sugar Foot Stomp,10
1.8820313238597646,-1.1077530589646563,Mahogany Hall Stomp,3
3.343898787472297,-0.28001286061802,I'm Confessin' (That I Love You),3
1.8111487164453155,-1.4081084448180292,I Can't Believe That You're In Love With Me,10
2.153397332220109,-1.3052303069425233,Cake Walking Babies (From Home),3
2.145324760813611,-1.1049978635354687,Stardust,3
1.2812729778359484,-2.325725882342521,T.N.T.,10
2.1952076103321305,-2.1178273865726167,Knockin' A Jug - 78 rpm Version,3
2.563528648836175,-1.8089771032266035,Struttin'With Some Barbecue,3
2.6523486168398738,-0.7188559794454943,When It's Sleepy Time Down South,2
1.9362273652106898,-1.841684517980465,You Can't Shush Katie,10
1.875917092644524,-1.8164337576317136,That Rhythm Man,10
2.7794958143900694,-0.6679968167344653,Memories Of You,2
1.9373807564769918,-1.1369225711893918,Blue Again,10
2.217301064995865,-1.1170553221584028,(What Did I Do to Be So) Black and Blue,10
2.1318446369783257,-1.7681880102352237,Weary Blues,3
2.1344894747526895,-1.2704191097969304,On The Sunny Side Of The Street - Part 1,10
2.136104159983274,-1.4589989947052775,Two Deuces,10
2.370447743643712,-1.1572545586109928,King Of The Zulas,10
1.8477425073952038,-1.5934729020006102,Between The Devil And The Deep Blue Sea,10
2.113410094462351,-2.577318651765741,"Stomp Off, Let's Go",3
3.143630535675536,-1.244082671400983,Skip The Gutter,3
2.1836687108852053,-1.485550613092139,Changeable Daddy Of Mine,10
1.120071325697574,-1.543856753975545,"Chinatown, My Chinatown",10
1.587087706847503,-1.8146248061644408,My Sweet,10
2.201476658624929,-1.8351649496622566,Symphonic Raps,3
2.5066271995083578,-2.3678235796440084,The Bridwell Blues,10
3.07555554668283,-0.663578638530894,Alone At Last,3
1.3376285339573817,-1.7308911552172437,St. Louis Blues - Alternate Take B,3
2.465797820848304,-1.5744309491221886,Papa De Da Da,10
1.6555762280039037,-2.1723737404869286,I Must Have That Man,20
2.594713679265268,-1.0982684892862442,I Can't Give You Anything But Love,3
2.1757291368081395,-1.7795049400843974,Gully Low Blues,10
2.7393339646789734,-1.2731774290112625,Savoy Blues,3
2.0747381169502397,-1.050010151523869,Song Of The Vipers,3
2.579735538272684,-1.0494511427991522,Good Time Flat Blues,10
2.4228103695804544,-0.9221830643475998,Low Land Blues,10
2.5055714898394714,-1.009274568969946,Cornet Chop Suey,3
1.5987962072227608,-1.8155814266636656,Too Busy,10
2.498720233482872,-1.0104713301054569,Listen To Ma,10
1.9813858251709113,-1.9062571900706053,Big Butter And Egg Man,10
2.427364071617651,-1.4423448080730794,Pleadin' for the Blues,10
2.1168940650445442,-1.3339225428833656,Tight Like This,20
1.7372902380697481,-1.6711188873377723,To Be In Love,10
2.6830171485299257,-0.6644677688528758,On The Sunny Side Of The Street - Part 2,3
2.0704725223956824,-1.1484963199671514,Basin Street Blues - rec. 1928,10
2.2699591566031265,-1.696133433799717,Put 'Em Down Blues,10
2.996680859639619,-0.8197440468322769,Sol Mio - Remasterizado,3
2.025766612237083,-1.7604904598214668,Le Moment De M'en Aller,10
3.4022979963903723,-0.8295455655969537,La Payasa - Remasterizado,3
3.9882666115132364,-0.41616693421724427,Entre Criollos - Remasterizado,3
3.933360618808891,-1.2807269187820554,Vencida - Remasterizado,3
2.4272049442643073,-1.3635538080219778,C'est Au Bal Musette,10
1.8146415059572532,-4.820589373157998,Chanson De Route De Ciboulette,14
2.166281841595325,-2.1679121066296467,Ma Gosse,10
3.3304675616871555,-0.2775965796018125,Pala Oyunu,3
3.296950905141387,-0.15692815971214455,Fakir - Remasterizado,3
2.180404301642044,-1.1375054114078045,Tu Voudrais Me Voir Pleurer,10
3.1085574424585283,0.6203275372266545,Hicran,3
2.8539395672477323,-0.7934010963970942,Le Tapis Vert,2
3.9637060578453376,0.4696102254153174,Pek Muztaribim,9
3.5172157955120014,-0.1775355451654374,Cuando Buda Sonríe - Remasterizado,3
2.785524957830449,-1.3510685370284743,Electric Girl - Remasterizado,3
4.299622783112769,-1.124327888042875,Sacate la Caretita - Remasterizado,3
2.928048505864064,-1.2478916361191,Veranito de San Juan - Remasterizado,3
1.7424435879933398,-0.6467887467157992,The Loveliest Night of the Year,10
3.529757764978457,-0.23791705011910202,La Danza de las Libélulas - Remasterizado,3
3.898841329534926,-1.9598959405553271,La Garconniere - Remasterizado,3
2.3871193811427984,-2.605859637360309,D'la Vraie Amour,10
3.0933050851638466,-0.931665600229149,Padre Nuestro - Remasterizado,3
1.975349211715237,-2.0004000189370457,La Valse Du Faubourg,10
5.060599741134774,0.050164396546290006,Juventud - Remasterizado,9
3.0462899249054187,-0.6289398091495733,Pobre Cotorro - Remasterizado,3
3.799205123405418,-0.6556098067924294,Beso de Sol - Remasterizado,2
3.614035246547185,-0.2848485832014098,Mi Alazan Tostado - Remasterizado,3
2.610541554257162,-1.1627090797427746,Elle N'est Pas Si Mal Que Ca,10
2.1594289930641555,-2.266339506754305,Nous Avons Fait Un Beau Voyage,10
2.378219765955407,-0.966400384123285,I Ain't No Body's Darling - Remasterizado,3
1.4039382481213907,-2.0540873320454978,There's No Tomorrow,10
2.891371122506797,-1.2546152889066549,Muchachita Loca - Remasterizado,20
2.7303786473530476,-1.1316209678776556,Nubes de Humo - Remasterizado,3
2.869157836689711,-0.6906611412478405,Eleonore - Remasterizado,3
1.7431832758402663,-1.9193230064178426,Dans Les Jardins De L'alhambra,20
0.9105338456648229,-2.032419903663483,Dinah,10
1.3203406198994836,-1.5238942224513585,You Broke the Only Heart That Ever Loved You,10
1.137901646005246,-1.794589548945027,I Can't Give You Anything But Love,10
1.4402765464130172,-1.5688736650724744,You Never Miss the Water till the Well Runs Dry,10
2.2518239212857973,-0.3133118562576304,You Always Hurt the One You Love,2
2.9958694087480913,-0.7245974311804066,Negro Veio - Remasterizado,3
3.4324872911239828,-1.0414695602721824,Fin de Fiesta - Remasterizado,3
3.6697387337017076,-1.29591891530999,El Ranchito - Remasterizado,3
1.029426893330225,-2.0432474629739157,Sleepy Time Gal,10
3.651196627991321,-1.3774875422097697,La Vuelta de Mi Amor - Remasterizado,3
2.1235996756437485,-2.9221162387915713,Il N'osait Pas Se Decider,14
2.4539196687622047,-1.4657604534635766,Le Roudoudou,20
1.3045120945014717,-1.8038178859779455,I Don't Know Enough About You,10
3.0524030893394,-0.17040135274332113,Nerón - Remasterizado,3
3.591995459517297,-0.847124672029909,Pelele - Remasterizado,3
2.4996955486873347,-2.43192844160271,Si Vous N'aimez Pas Ca,10
2.4989309076752204,-1.3720091002311394,C'est Paris,10
0.7566176812754939,-1.3035603441242147,Ekipa Je Na Nogama,5
1.914026927629367,-0.4471098333403202,Dejeme Que la Acompañe - Remasterizado,20
2.8519407564585686,-1.2669218913940006,Pelele - Remasterizado,3
2.366569633349741,-1.5785579921073762,Y'a Des Loups,10
1.364488712213397,-1.938524796514224,Linda,10
3.589263666284628,-0.4413160648942269,Cariño Eterno Irene - Remasterizado,3
2.7369252526051615,-1.1025682141587494,La Java - Remasterizado,3
2.6957967876192948,-0.8648343332303423,Long Live Love Life,3
2.1874359987353005,-1.5625864055709615,Ose Anna,10
4.120173413882031,0.026113727938310936,Juan de los Santos Arena - Remasterizado,9
3.376485085521845,-0.03441665208839374,Los Ojazos de Mi Suegra - Remasterizado,3
2.937076025523253,-0.7997934915410214,La Ratonera - Remasterizado,3
0.0884376019386884,-0.7667144383749922,Beis Ep,3
2.961093053623741,-0.09774889910447856,Rien Qu'une Nuit,2
4.194560885631253,-0.9474337059868677,Sombras - Remasterizado,3
0.6610843856002284,-2.191609097022042,Glow Worm,10
2.3632993714881585,-1.759537439631929,Aime Moi Emma,10
2.7084875999856646,-1.9091413728701663,Couplets De La Haut,20
2.849892283818505,0.1450519502676286,Camel - Remasterizado,3
2.8300200507464894,-0.3720075850822011,Great is Thy Faithfulness,2
2.2375395652752275,-0.9829451541731092,Quand On Aime On A Toujours Vingt Ans,10
1.1207178225665888,-1.722072299483956,Bye Bye Blackbird,10
1.7564297854390112,-0.7417727949372712,Paper Doll,10
2.154203876870186,-2.1600958724995154,C'est Jeune Et Ca N'sait Pas,5
2.7474734952010857,-1.4505632577877043,Ave María - Remasterizado,3
4.129307894875427,-0.7577588588810212,La Cabeza del Italiano - Remasterizado,3
3.9353013197625573,-0.5522274259058375,Veni Pebeta - Remasterizado,3
3.0793824272548784,-0.873649864190231,Sacate la Caretita - Remasterizado,3
1.825055732366718,-1.4921581634989916,You Can't Fool a Broken Heart,20
4.043004031655986,0.6132799601750905,"The Four Seasons: 'Winter' in F Minor, RV 297: Allegro non Molto - Choral Version",9
2.5985860212692313,-1.3641928722062953,Ma Chanson,10
1.6565348428657556,-1.8310973545177756,Si Tu Vois Ma Tante,10
1.9124636613623278,-1.4805221249629053,In My Merry Oldsmobile,10
0.9077445753500055,-1.6495750398400857,Mississippi Mud (feat. Bix Beiderbecke),10
1.6363116708452197,-1.5136619788670342,Low Gravy,10
1.5527098819527165,-1.7909843119664486,Changes,20
1.568814411535814,-2.2475157007206366,Sunday,10
2.448330650639681,-1.1702939224418274,Slow River,3
1.3049526365286124,-2.124941981846493,I'm Looking Over a Four-Leaf Clover (feat. Bix Beiderbecke),10
1.5671512465359605,-1.4317958931012849,My Pretty Girl,3
0.8135737218081817,-1.9252174928412384,Barnacle Bill The Sailor,10
