x,y,title,cluster
3.772842429615165,1.6760332965231233,Gati Raja,0
4.500394531135524,-0.5309222352105931,La Muerte de Milonguita - Remasterizado,9
2.9759181664439733,1.2924393446538778,Gati Wiwaha,2
1.7653067536849947,-0.5484540229489449,Himno Nacional del Perú,20
5.664332991727198,2.267528205716892,"No. 14, Vocalise",9
2.4777054293278247,-1.277678311845976,IV. Farandole,10
2.7926392008400382,-1.3620334047022549,Quand Il Y A Une Femme Dans Un Coin,10
3.15802347348801,-1.8555096537661313,La Brisa - Remasterizado,10
4.432957111239732,-0.8199291783995174,La Payasa - Remasterizado,3
3.427797722405941,-0.6160438539749681,Aragonaise (Act IV Entr'acte),3
2.4330131674124127,-1.3864713928719345,Carve,3
3.149465944688439,-0.6591078708277928,Vivo para Quererte - Remasterizado,2
4.466222415400651,0.16060025532507793,El Prisionero - Remasterizado,9
2.157486712602969,-1.6041463780838097,La Butte Rouge,10
2.261900420154907,-1.4296057019040698,La Java,10
1.6862320317674857,-0.4835493763628332,Old Fashioned Girl,20
4.258069630922413,-1.0829011368088377,Martín Fierro - Remasterizado,3
3.1238858836530956,-0.9837224502677407,Lazy Boi,3
1.9476151258755816,-2.369979148275902,Tu Verras Montmartre,10
1.9945182473814809,-2.3550439116581003,Elle Prend L'boulevard Magenta,10
2.684547664658501,-0.4560731537974008,Ca C'est Une Chose,2
2.225163223562495,-1.3901969813059754,El Vendaval - Remasterizado,5
3.028596044758743,0.024082804254573775,Ta Bouche,2
4.92816194148134,0.40065808600358177,La Maleva - Remasterizado,9
2.491836059235614,-1.492707267339684,J'ai Vendu Mon Âme,10
2.3685174666695197,-0.5793811429479891,Nuits De Chine,2
4.083827678276856,-0.13946788813045596,En la Huella del Querer - Remasterizado,9
1.8212392739152534,-2.451768136113421,C'est La Mode Et Voila Tout,20
2.22433790376999,-1.6615506597481293,La Ronde De Nuit,20
4.395204597233124,-0.374142926430739,El Patotero Sentimental - Remasterizado,9
3.286801018719136,-0.4350989940983589,Tus Suspiros - Remasterizado,2
3.1732398906984542,-0.8189904437995332,Ojos Funestos - Remasterizado,2
3.9058616198514873,-0.34953072954236397,El Huerfano - Remasterizado,3
2.3339815137597135,-1.747447838567453,Pas Pour Moi,10
3.9630061912157855,-0.29886364114632313,La Canción del Cabaret - Remasterizado,3
2.4010437297133893,-1.5488080889206872,Éléonore,20
2.9496118596878333,-0.6280471730063047,En Douce,2
2.6804147324027072,-0.9758533645115465,Machinalement,3
1.00748776834599,-1.7070899335940521,Chicago (That Toddlin' Town),20
4.718348174190148,0.4432389929348549,Mi Guitarra - Remasterizado,9
4.125282260793327,-0.3464238729633747,Practicante - Remasterizado,3
3.636651129986646,-1.1277747108220297,Toda Alma - Remasterizado,3
2.3052834246607508,-1.1427717750826998,L'amour Au Clair De Lune,10
3.7191981971514045,-1.2225366697279654,No Me Olvides - Remasterizado,8
3.093865486028293,-0.715542581801282,Como una Flor - Remasterizado,20
4.663919791555144,-0.9170055541456757,Sketch,9
2.5554302110120433,-2.304218465715994,Sin Amor - Remasterizado,5
4.455984064582563,-0.05131894701020156,Flor Marchita - Remasterizado,9
3.915437905355943,-0.38186775600322176,Entrerriana - Remasterizado,3
4.116420577163875,-0.8255058550034365,Pobre Cotorro - Remasterizado,3
2.554818027373806,-1.015469528528328,Mirage,10
3.41396067908584,-1.2810325330729,Un Placer - Remasterizado,3
2.2302801713679603,-2.1829104162750443,Le Tango Neurasthénique,20
4.0621813908563675,-0.6998764414742915,Pobre Madrecita - Remasterizado,3
3.7262371366848335,-0.7466888490992104,Primera Ilusión - Remasterizado,3
1.7025254539521937,-2.49906459018276,Elle Vendait Des P'tits Gateaux,10
3.5360680096012653,-1.0181419524668,Cap Polonio - Remasterizado,3
2.5057022558210833,-1.3022753603608366,Mes Parents Sont Venus Me Chercher,10
2.895844256014306,-1.1034181532969718,De Mil Amores - Remasterizado,2
4.905826756987464,-0.230639129142248,Cachonguita - Remasterizado,9
2.358182124553369,-1.1534099786023455,L'enfer,3
4.3882548474419325,-0.8389915032090065,Metejón - Remasterizado,3
4.218748374036718,-0.5697712991505303,Remembranza - Remasterizado,3
1.2314884475843126,-0.6631322646762694,Graphite,3
2.2101289989236452,-2.5292631752565513,Méfiez Vous D'anatole,10
4.381977069448991,-0.667478508785665,Ensueño de Oro - Remasterizado,3
4.630655300761043,-0.29569223811768863,El Huerfano - Remasterizado,9
2.8531966206550066,-0.919564431149956,J'en Ai Marre,2
3.701112637272421,-0.46591760041494357,Nostalgia - Remasterizado,3
2.2546324612551625,-2.335553424656102,Monigote - Remasterizado,5
3.6436622685695763,-0.9167321912424728,El Beso de la Muerte - Remasterizado,3
2.065413728019026,-2.1402708375158914,Le Petit Amant,10
5.122199578088379,0.2555128136070045,Recuerdo Criollo - Remasterizado,9
3.1159356734453536,-0.9672184525262677,Despedida - Remasterizado,8
1.6871906326501462,-0.900460017834332,Car Loans,3
4.803907220496049,0.30988764901232185,La Muchacha - Remasterizado,9
4.622836516173769,-0.7064477406421465,Pobre Gaucho - Remasterizado,9
3.3656058776811344,-0.6446539881575047,El Poder de Tus Ojos - Remasterizado,2
4.2212685382888715,-1.0236654565461585,Pobre China - Remasterizado,3
2.5112317410523386,-1.4144184190703473,Antoine,10
2.3802920800773877,-2.0681306546917417,Sur La Pointe Des Pieds,20
1.6524247623386048,-1.6102535007814673,Weather Bird,3
2.0810509169729556,-0.26655228045717383,Nobody Knows You When You're Down and Out,2
2.759231684245763,-0.03958668690706568,'Tain't Nobody's Bizness If I Do,8
1.266947938441404,-1.291913536229265,Ain't Misbehavin',10
1.5186640214318212,-1.4126431567403048,Send Me to the 'Lectric Chair,10
2.283328237009717,-1.0200887834658958,Need a Little Sugar in My Bowl,20
1.801158440936683,-0.591620012006659,Young Woman's Blues,10
1.9821663215401328,-1.207347952939454,"Empty Bed Blues, Pt. 1",10
2.4678143314524097,-0.10907464402002046,St. Louis Blues (with Louis Armstrong),2
2.0818112573699112,-1.1955179604777837,Me and My Gin,10
2.5617901557128877,-0.9565844160620324,Baby Won't You Please Come Home,10
1.8846093417345606,-0.6619204750766365,Careless Love,10
2.9595763689476566,0.0519399110032527,St. Louis Blues,2
1.9590021547262042,-1.2526732514208871,Snake Rag,3
2.1826319141771604,-0.45785579711428465,Backwater Blues,2
2.757526843766065,-0.41315674142391545,Down Hearted Blues,3
1.715903448793952,-1.3871453898760573,Gimme a Pigfoot and a Bottle of Beer,20
3.2808578053208595,-0.5094291320044937,Chimes Blues,3
2.1093147183520835,-0.7299346334703641,I've Got The World On A String,10
3.2006053596882382,-0.6423893676980673,Sobbin' Hearted Blues,2
2.542811335335039,-0.9407922189162825,Muggles,10
1.9303890799555705,-0.9787053528868792,Lazy River,20
2.97151609433224,-0.27972593034683324,Work House Blues,2
2.6814374160230425,-0.4172010033564225,Pickin' On Your Baby,2
1.745010599869325,-1.350548177088195,Preachin' the Blues,10
2.462626776416177,-0.6818278760347442,You've Been a Good Old Wagon,10
2.4837988989424153,-0.6157177007057366,West End Blues,3
2.5723744988150807,-0.8279924216761585,Long Old Road,10
2.190754957199608,-0.31972263006920953,Tears,3
1.5326275062956194,-1.5598829724826184,There'll Be a Hot Time in the Old Town Tonight,20
2.0575253553112325,-1.6822298172173495,Everybody Loves My Baby,20
1.8443150407007645,-1.672862993556599,I'm A Ding Dong Daddy,3
2.440820885797472,-1.3379772561097758,Black Mountain Blues,10
1.648585038424466,-1.868345299125496,Blue Yodel No. 9,10
1.3614153063963041,-3.039609182379683,A Monday Date,10
1.895163217233081,-1.7600531216166642,Beau Koo Jack,3
2.228280513743045,-1.5304480926582351,"Empty Bed Blues, Pt. 2",10
1.833822122858292,-1.3403568757446116,Heebie Jeebies,10
2.8973421651977986,-0.3906040128100589,Song of the Islands,3
1.7746836027200876,-1.6678386464678627,Naughty Man,10
2.340367045246524,-1.9487809410873278,Hotter Than That,3
1.4286341792616681,-1.926159139694189,Potato Head Blues,10
2.281557543024031,-1.1349446272567858,Gut Bucket Blues,3
3.0465350616214155,-0.809426434913103,Skid-Dat-De-Dat,3
2.1043552856094805,-1.269622690810715,Chicago Breakdown,3
2.230154253946648,-1.48555233425889,Anybody Here Want to Try My Cabbage?,20
2.0747254823700034,-1.6282733321062826,Stardust,10
1.4649672995170258,-1.3197373480840306,No One Else But You,1
3.159982359557942,-0.553437661780032,Texas Moaner Blues - 78rpm Version,3
2.0636854306550347,-1.3391485220262416,Sweethearts On Parade,10
2.4981501658291387,-0.665173089298319,When You're Smiling - Non Vocal Take,3
1.8241157363575478,-1.22359900276755,Basin Street Blues - rec. 1928,5
2.146599523537697,-0.759959432187095,When Your Lover Has Gone,20
1.8389210349636256,-2.2996454761110856,Sugar Foot Stomp,10
1.8820072772227856,-1.1074538643568232,Mahogany Hall Stomp,3
3.3438823902864843,-0.2800225242527733,I'm Confessin' (That I Love You),3
1.8111368280317144,-1.4082274299083923,I Can't Believe That You're In Love With Me,10
2.1533816475833105,-1.3057381375182282,Cake Walking Babies (From Home),3
2.145306676953278,-1.1054461833231775,Stardust,3
1.2812629258278045,-2.3253516891918977,T.N.T.,10
2.195188900005207,-2.117583063233256,Knockin' A Jug - 78 rpm Version,3
2.5635143221021637,-1.8091160259810029,Struttin'With Some Barbecue,3
2.6523385356811677,-0.7182836312077265,When It's Sleepy Time Down South,2
1.9362157745650592,-1.8409346135744584,You Can't Shush Katie,10
1.87590004456748,-1.8166241803530507,That Rhythm Man,10
2.7794843831459755,-0.6664111196734502,Memories Of You,2
1.9373662951603048,-1.136571861185868,Blue Again,10
2.2172855290066735,-1.115572351037368,(What Did I Do to Be So) Black and Blue,10
2.131826608117108,-1.7691133721014793,Weary Blues,3
2.1344762508209283,-1.2698830180933027,On The Sunny Side Of The Street - Part 1,10
2.1360866627956474,-1.4580011992012214,Two Deuces,10
2.3704370573238775,-1.1568368459574432,King Of The Zulas,10
1.8477301676853488,-1.5933953614341245,Between The Devil And The Deep Blue Sea,10
2.1133911222856914,-2.5787242063196816,"Stomp Off, Let's Go",3
3.1436208658318305,-1.2429888736652541,Skip The Gutter,3
2.183658417563454,-1.48528076489713,Changeable Daddy Of Mine,10
1.1200561494251595,-1.5445520859129427,"Chinatown, My Chinatown",10
1.5870742559862212,-1.814341240051759,My Sweet,10
2.201461068604831,-1.835467465724938,Symphonic Raps,3
2.5066141116171057,-2.3684285389013966,The Bridwell Blues,10
3.075535063994971,-0.662287912821308,Alone At Last,3
1.3376058017945285,-1.7313170777217064,St. Louis Blues - Alternate Take B,3
2.4657872688412312,-1.5737065263964118,Papa De Da Da,10
1.6555641657532953,-2.171135040044658,I Must Have That Man,20
2.5946965718754424,-1.0976199114497347,I Can't Give You Anything But Love,3
2.175717867176456,-1.7796461852351835,Gully Low Blues,10
2.739313348355245,-1.271674687634026,Savoy Blues,3
2.0747106868237366,-1.0494926231998507,Song Of The Vipers,3
2.579726560626724,-1.0492894237730992,Good Time Flat Blues,10
2.4227999979490584,-0.9217014879556172,Low Land Blues,10
2.5055563904142297,-1.0093141314799394,Cornet Chop Suey,3
1.5987877566339508,-1.8159278689362197,Too Busy,10
2.4987083148664646,-1.0103127959672416,Listen To Ma,10
1.9813707097453424,-1.9066947256198483,Big Butter And Egg Man,10
2.427351390618989,-1.4419364531022814,Pleadin' for the Blues,10
2.116874811378389,-1.332907573388507,Tight Like This,20
1.737276883592138,-1.671194424304078,To Be In Love,10
2.6829940461381883,-0.6642081609046884,On The Sunny Side Of The Street - Part 2,3
2.070457126822835,-1.1479751386084354,Basin Street Blues - rec. 1928,10
2.26994829044896,-1.6964963089660694,Put 'Em Down Blues,10
2.996670837012228,-0.8207392411647331,Sol Mio - Remasterizado,3
2.02576094448953,-1.7599564732763737,Le Moment De M'en Aller,10
3.4022912691966343,-0.8298517879272754,La Payasa - Remasterizado,3
3.988265491838358,-0.4167192273006264,Entre Criollos - Remasterizado,3
3.9333597147100186,-1.280156282446968,Vencida - Remasterizado,3
2.4272034291072773,-1.3647270293128293,C'est Au Bal Musette,10
1.8146261488645699,-4.821987672234516,Chanson De Route De Ciboulette,14
2.1662781048766977,-2.1679708003124847,Ma Gosse,10
3.330461348591149,-0.2798961598981748,Pala Oyunu,3
3.2969375481388394,-0.15658722860096333,Fakir - Remasterizado,3
2.180395818871919,-1.137716209098424,Tu Voudrais Me Voir Pleurer,10
3.1085340212716246,0.6199850978152174,Hicran,3
2.8539372222355603,-0.7937891011320433,Le Tapis Vert,2
3.9636959962126594,0.46960522990844494,Pek Muztaribim,9
3.5172076477521497,-0.17849380928203684,Cuando Buda Sonríe - Remasterizado,3
2.785512563591674,-1.3518665104609955,Electric Girl - Remasterizado,3
4.299629479468184,-1.1241712753258983,Sacate la Caretita - Remasterizado,3
2.9280388227366614,-1.248997494988021,Veranito de San Juan - Remasterizado,3
1.7424371184009446,-0.6460934053322334,The Loveliest Night of the Year,10
3.529746789572756,-0.23793322461135027,La Danza de las Libélulas - Remasterizado,3
3.8988375527238857,-1.9608136960716582,La Garconniere - Remasterizado,3
2.3871155787285554,-2.607071179178662,D'la Vraie Amour,10
3.0932933941689273,-0.931248974413214,Padre Nuestro - Remasterizado,3
1.9753422822057252,-2.0010623605914084,La Valse Du Faubourg,10
5.06060816577695,0.050653634574821485,Juventud - Remasterizado,9
3.0462774798076984,-0.6286392156146556,Pobre Cotorro - Remasterizado,3
3.7992116297615643,-0.6560394807800404,Beso de Sol - Remasterizado,2
3.6140325228706045,-0.2855107970606708,Mi Alazan Tostado - Remasterizado,3
2.6105370246330617,-1.1624640191638187,Elle N'est Pas Si Mal Que Ca,10
2.159422978369784,-2.267123929382259,Nous Avons Fait Un Beau Voyage,10
2.3782069043246676,-0.9675085803505574,I Ain't No Body's Darling - Remasterizado,3
1.4039352552689521,-2.0531598093606576,There's No Tomorrow,10
2.891379052212891,-1.255092879091181,Muchachita Loca - Remasterizado,20
2.7303650761354716,-1.1315815805865752,Nubes de Humo - Remasterizado,3
2.8691461749266645,-0.6921290544062014,Eleonore - Remasterizado,3
1.74317813712011,-1.9192601348628238,Dans Les Jardins De L'alhambra,20
0.9105286963782341,-2.0318469624136988,Dinah,10
1.3203360768087156,-1.5230822744015966,You Broke the Only Heart That Ever Loved You,10
1.1378966252950014,-1.7937913912798682,I Can't Give You Anything But Love,10
1.4402657228590119,-1.5673791171759057,You Never Miss the Water till the Well Runs Dry,10
2.2518130171871253,-0.3119865484040537,You Always Hurt the One You Love,2
2.9958610958348,-0.7256221796293736,Negro Veio - Remasterizado,3
3.4324841055038977,-1.0413131798872233,Fin de Fiesta - Remasterizado,3
3.66974466838586,-1.2966446694772213,El Ranchito - Remasterizado,3
1.0294196988555635,-2.041968968201295,Sleepy Time Gal,10
3.651192881986925,-1.3795815372563967,La Vuelta de Mi Amor - Remasterizado,3
2.1235929675387752,-2.923584647434935,Il N'osait Pas Se Decider,14
2.4539150173771254,-1.4655283075632795,Le Roudoudou,20
1.304502031060514,-1.802629204788667,I Don't Know Enough About You,10
3.052392682958897,-0.17067787529963604,Nerón - Remasterizado,3
3.591995941055303,-0.8488415237132456,Pelele - Remasterizado,3
2.499691645483127,-2.4331591875714644,Si Vous N'aimez Pas Ca,10
2.4989318491345665,-1.3729263374051566,C'est Paris,10
0.7565999445036031,-1.3032575864507783,Ekipa Je Na Nogama,5
1.914011241320248,-0.44654093931980376,Dejeme Que la Acompañe - Remasterizado,20
2.8519308654936406,-1.267181683639447,Pelele - Remasterizado,3
2.366570663996001,-1.5791792501157733,Y'a Des Loups,10
1.364480882805411,-1.9371715722935454,Linda,10
3.589260441780615,-0.44208232721822827,Cariño Eterno Irene - Remasterizado,3
2.7369137300204014,-1.103166855463418,La Java - Remasterizado,3
2.6958053049721706,-0.860625389389212,Long Live Love Life,3
2.1874345268318036,-1.5631721911002832,Ose Anna,10
4.120169935871999,0.02577104576332419,Juan de los Santos Arena - Remasterizado,9
3.3764677714469427,-0.03375183658372371,Los Ojazos de Mi Suegra - Remasterizado,3
2.9370620572872883,-0.799239897920287,La Ratonera - Remasterizado,3
0.08843291270107341,-0.7646362078636486,Beis Ep,3
2.9610899124101895,-0.09898574809412476,Rien Qu'une Nuit,2
4.194563330647332,-0.9479966527609157,Sombras - Remasterizado,3
0.6610746233746175,-2.190471153328463,Glow Worm,10
2.363298627253435,-1.7598836288286097,Aime Moi Emma,10
2.708489321734419,-1.9099417053408567,Couplets De La Haut,20
2.8498826980551866,0.1446018108328792,Camel - Remasterizado,3
2.830017584598292,-0.36933780534547883,Great is Thy Faithfulness,2
2.2375348248893068,-0.9834156842386239,Quand On Aime On A Toujours Vingt Ans,10
1.1207091149935546,-1.7212176195900908,Bye Bye Blackbird,10
1.756421312408353,-0.7414147225338571,Paper Doll,10
2.1541973083030124,-2.1591288053309237,C'est Jeune Et Ca N'sait Pas,5
2.7474590676322816,-1.4503878548069231,Ave María - Remasterizado,3
4.129316675136221,-0.7585681385792178,La Cabeza del Italiano - Remasterizado,3
3.9353012940762446,-0.5532537921174627,Veni Pebeta - Remasterizado,3
3.079369856843832,-0.8732558189283671,Sacate la Caretita - Remasterizado,3
1.8250517907840706,-1.4904020081550275,You Can't Fool a Broken Heart,20
4.042991306931677,0.6145669057393016,"The Four Seasons: 'Winter' in F Minor, RV 297: Allegro non Molto - Choral Version",9
2.5985829887149463,-1.3644685492921687,Ma Chanson,10
1.6565254305397619,-1.8311644068932698,Si Tu Vois Ma Tante,10
1.9124475222311255,-1.4800778679235354,In My Merry Oldsmobile,10
0.9077248571986966,-1.649659331547505,Mississippi Mud (feat. Bix Beiderbecke),10
1.6362981548738993,-1.5127315076978232,Low Gravy,10
1.5526971137816719,-1.7902430851414766,Changes,20
1.5688016211350333,-2.2467566299043136,Sunday,10
2.4483127321209763,-1.1703621416235859,Slow River,3
1.3049364233475913,-2.1249287799431653,I'm Looking Over a Four-Leaf Clover (feat. Bix Beiderbecke),10
1.5671312707022078,-1.432898042886276,My Pretty Girl,3
